"asn","match_name","organization","comment"
"208932","src_asn_isp_","Teleglobal Services Limited",""
"208954","src_asn_isp_","UpiterTelecom",""
"208992","src_asn_isp_","Axatel",""
"209008","src_asn_isp_","UGTELECOM LLC",""
"209170","src_asn_isp_","NOVATELDIGITAL",""
"209206","src_asn_isp_","VORONEZH TELECOM LLC",""
"209229","src_asn_isp_","TELEVISION COMPANY 'RAI' LLC",""
"209255","src_asn_isp_","Telfax Communications",""
"209275","src_asn_isp_","NetmaxTR",""
"209284","src_asn_isp_","EGS-TELECOM.KALUGA LLC",""
"209344","src_asn_isp_","ENA Operador de Telecomunicaciones S.L.",""
"209360","src_asn_isp_","Bulud Telecom",""
"209367","src_asn_isp_","LLC HAPOTELE",""
"209372","src_asn_isp_","WS Telecom Inc",""
"209380","src_asn_isp_","Arat Telekominikasyon Tek. Bil.Hiz.San. ve Tic. Ltd.Sti",""
"209393","src_asn_isp_","OOO Dontel",""
"209400","src_asn_isp_","KurpfalzTEL",""
"209429","src_asn_isp_","Max Telekom s.r.o.",""
"209433","src_asn_isp_","COMTEL TOTAL-NETWORKS SRL",""
"209479","src_asn_isp_","GROUPE TELECOMS DE L OUEST SAS",""
"209492","src_asn_isp_","INFORMATICA Y TELECOMUNICACIONES SARRIA S.L.",""
"209604","src_asn_isp_","TWO E Telekom",""
"209627","src_asn_isp_","ARTELIA HOLDING SAS",""
"209688","src_asn_isp_","TELE RED S.A.",""
"209711","src_asn_isp_","MUV Bilisim ve Telekomunikasyon Hizmetleri Ltd. Sti.",""
"209728","src_asn_isp_","Expert Telecom LLC",""
"209759","src_asn_isp_","Moy Telecom LLC",""
"209791","src_asn_isp_","AREA WIFI TELECOM S.L.",""
"209835","src_asn_isp_","Avanza Fibra",""
"209956","src_asn_isp_","Telkoturk",""
"209992","src_asn_isp_","Telweb",""
"210021","src_asn_isp_","DIL Technology AS210021",""
"210063","src_asn_isp_","Company Telecom LLC",""
"210086","src_asn_isp_","NEXIA",""
"210104","src_asn_isp_","Wawtel",""
"210123","src_asn_isp_","Nubbitel",""
"210135","src_asn_isp_","Yug-Telecom-K Ltd.",""
"210178","src_asn_isp_","Skyfibernet Telekomunikasyon Internet ve Iletisim Hizmetleri Ticaret Limited Sirketi",""
"210264","src_asn_isp_","Gega Telecom",""
"210273","src_asn_isp_","Montazh Stroj Servis TOO",""
"210298","src_asn_isp_","K-net Telekommunikation GmbH",""
"210435","src_asn_isp_","STELS Networks LLP",""
"210472","src_asn_isp_","Parlem Telecom Companyia de Telecomunicacions SA",""
"210519","src_asn_isp_","ToshTeleQabul MChJ",""
"210593","src_asn_isp_","APROOP TELECOM S.L.U",""
"210625","src_asn_isp_","Wecom Mobile Ltd.",""
"210670","src_asn_isp_","INFORMATICA Y NETWORKING COMPOSTELA SLU",""
"210692","src_asn_isp_","Soluciones y Asesoramiento en Telecomunicaciones S.L.",""
"210719","src_asn_isp_","ADRIA MOBIL d.o.o. Novo mesto",""
"210747","src_asn_isp_","BERJAYA HOTELS ICELAND hf",""
"210771","src_asn_isp_","SETEL CONECTA S.L.",""
"211028","src_asn_isp_","Spetsavtomatikaservice",""
"211057","src_asn_isp_","Astra for Telecommunication and IT Services",""
"211188","src_asn_isp_","Business Teleports and Solutions Limited",""
"211196","src_asn_isp_","Mtel Austria GmbH",""
"211250","src_asn_isp_","TELECOM TRADE LLC",""
"211291","src_asn_isp_","Tulun-TeleCom Ltd",""
"211300","src_asn_isp_","Angel Moreno trading as INTELMO C.B.",""
"211332","src_asn_isp_","UA TELECOM PP",""
"211373","src_asn_isp_","Simoresta",""
"211379","src_asn_isp_","Neo-Telecom Plus Ltd.",""
"211391","src_asn_isp_","Mitan Telematica",""
"211433","src_asn_isp_","Silver Telecom Ltd.",""
"211441","src_asn_isp_","BYFITEL COMUNICACIONES SL",""
"211669","src_asn_isp_","Telsone S.r.l.",""
"211709","src_asn_isp_","turbonet",""
"211711","src_asn_isp_","FIBERNET TELEKOM",""
"211887","src_asn_isp_","CABUKNET TELEKOM VE BILGI TEKNOLOJILERI LIMITED STI.",""
"211953","src_asn_isp_","HIPERNET",""
"212087","src_asn_isp_","JOTELULU",""
"212097","src_asn_isp_","VIM TELECOMUNICACIONES SL",""
"212175","src_asn_isp_","Stelia",""
"212192","src_asn_isp_","INTELI TECH DEVELOPMENT SRL",""
"212269","src_asn_isp_","AY TELEKOM BILGI TEKNOLOJILERI LIMITED SIRKETI",""
"212285","src_asn_isp_","Linyit Net Telekomunikasyon Hizmetleri Sanayi ve Ticaret Ltd. Sti.",""
"212335","src_asn_isp_","Simoresta GL2",""
"212384","src_asn_isp_","Simoresta GL",""
"212444","src_asn_isp_","Bross-Telekom",""
"212462","src_asn_isp_","Wizon Telecom",""
"212538","src_asn_isp_","Poyrazwifi Telekomunikasyon",""
"212598","src_asn_isp_","SFCTEK Bilisim Yazilim ve Telekomunikasyon Hiz. San. ve Tic. LTD. STI.",""
"212661","src_asn_isp_","Vodafone Oman",""
"212695","src_asn_isp_","Link Telecom Service Ltd",""
"212713","src_asn_isp_","TELECOM GROUP",""
"212777","src_asn_isp_","Schweizerische Mobiliar Versicherungsgesellschaft AG",""
"212918","src_asn_isp_","Clicktel SL",""
"212945","src_asn_isp_","INT TELELOMUNIKASYON VE INTERNET",""
"213024","src_asn_isp_","StarTelecom",""
"213046","src_asn_isp_","Procyon Telecom Ltd.",""
"213083","src_asn_isp_","Telekomat Haberlesme ve Iletisim Hiz. Tic. Ltd. Sti.",""
"213155","src_asn_isp_","Yettel Hungary Ltd.",""
"213193","src_asn_isp_","Manca Telecom SL",""
"213229","src_asn_isp_","MITELIS SECURITY LIMITED",""
"213261","src_asn_isp_","SADENET TELEKOMUNIKASYON",""
"213369","src_asn_isp_","Sfera Telecom LLC",""
"213402","src_asn_isp_","Rahat Telecom LLC",""
"213438","src_asn_isp_","colocatel-inc",""
"213478","src_asn_isp_","IntellectMoney LLC",""
"213498","src_asn_isp_","Infronet-Telecom LLC",""
"213521","src_asn_isp_","DARLAN USlUGI TELEKOMUNIKACYJNE AGNIESZKA KOREK",""
"213541","src_asn_isp_","WS Telecom Inc",""
"213890","src_asn_isp_","NOVOROS-TELECOM LLC",""
"213937","src_asn_isp_","Gagra Telecom LLC",""
"213990","src_asn_isp_","AOFB",""
"214077","src_asn_isp_","SUMTEL",""
"214089","src_asn_isp_","YOUTEL NETWORK S.L.",""
"214143","src_asn_isp_","SKYDIGITAL TELECOM LTD",""
"214173","src_asn_isp_","Sever-Telecom-SPb",""
"214257","src_asn_isp_","LLC 'ALFA-MOBILE'",""
"214286","src_asn_isp_","IBERICA DE REDES (REDI)",""
"214429","src_asn_isp_","Sever Telecom JSC",""
"214463","src_asn_isp_","Invers-Telecom LLC",""
"214529","src_asn_isp_","DAM TELECOM SERVICES SRL",""
"214941","src_asn_isp_","UPCELL TELEKOMUNIKASYON LIMITED SIRKETI",""
"214954","src_asn_isp_","CATALUNYA TELECOM S.L.",""
"215074","src_asn_isp_","RossTel Company LLC",""
"215148","src_asn_isp_","Delta Telecom Ltd",""
"215222","src_asn_isp_","Cable and mobile best service MCHJ",""
"215503","src_asn_isp_","MUE 'SEA TELECOM' VGA MELITOPOL ZAPORIZHIE REGION",""
"215723","src_asn_isp_","FIBA TELEKOM Anonim Sirketi",""
"215787","src_asn_isp_","TELE90 Telecom GmbH",""
"215856","src_asn_isp_","Fabertelecom SL",""
"215886","src_asn_isp_","Zainco Company for Internet Services and Information Technology JSC",""
"215894","src_asn_isp_","BLANCATEL S.L.",""
"215927","src_asn_isp_","SURWITEL COMUNICACIONES S.L.",""
"216046","src_asn_isp_","Tele.Co.Albania SHPK",""
"216135","src_asn_isp_","PEDRERA TELECOM SL",""
"216158","src_asn_isp_","Teleport Rus LLC",""
"216356","src_asn_isp_","TURKIYEM NET ILETISIM VE TELEKOMUNIKASYON HIZMETLERI A.S.",""
"216451","src_asn_isp_","Daten- und Telekommunikations GmbH Dessau",""
"216475","src_asn_isp_","NKtelecom INC",""
"262150","src_asn_isp_","EPEC Telecomunicaciones",""
"262179","src_asn_isp_","Telenetwork de El Salvador",""
"262181","src_asn_isp_","Coral Telecom",""
"262188","src_asn_isp_","Satel NV",""
"262202","src_asn_isp_","Telefonica de Costa Rica TC",""
"262210","src_asn_isp_","VIETTEL PERU",""
"262215","src_asn_isp_","ITELKOM",""
"262216","src_asn_isp_","TELCONET S A",""
"262220","src_asn_isp_","HV TELEVISION S.A.S",""
"262221","src_asn_isp_","ESTRELA TELECOM",""
"262248","src_asn_isp_","Metro Telecom",""
"262268","src_asn_isp_","MAX NET TELECOMUNICAÇÕES",""
"262272","src_asn_isp_","FIT Telecom",""
"262274","src_asn_isp_","Viveiros & Araujo Serv de Prov da Int",""
"262282","src_asn_isp_","MARIA LUCIANA MACHADO E CIA",""
"262286","src_asn_isp_","Netw Telecom",""
"262290","src_asn_isp_","NewParce - Internet de Hipervelocidade",""
"262300","src_asn_isp_","SUPER CONNECT TELECOM",""
"262301","src_asn_isp_","Netmig Telecom",""
"262304","src_asn_isp_","WIN TIME TELECOM",""
"262310","src_asn_isp_","EDATEL TELECOMUNICAÇÕES LTDA.",""
"262311","src_asn_isp_","IMBRANET TELECOM",""
"262312","src_asn_isp_","VEX TELECOM SERVIÇOS DE TELECOMUNICAÇÃO LTDA",""
"262317","src_asn_isp_","ROS Telecom",""
"262323","src_asn_isp_","STAR CONECT TELECOM LTDA",""
"262324","src_asn_isp_","AS262324 ALLREDE TELECOM (UNILINK)",""
"262342","src_asn_isp_","WZNET TELECOM",""
"262346","src_asn_isp_","FP Telecomunicacoes LTDA",""
"262351","src_asn_isp_","BRSITE",""
"262352","src_asn_isp_","NOVA TELECOM  AS262352",""
"262360","src_asn_isp_","NEDEL TELECOM",""
"262361","src_asn_isp_","Deznet Telecom Ltda.",""
"262364","src_asn_isp_","VIASATDIGITAL TELECOM LTDA",""
"262365","src_asn_isp_","IBITelecom",""
"262367","src_asn_isp_","SW COMERCIO E SERVICOS DE COMUNICACAO MULTIMIDIA",""
"262373","src_asn_isp_","CONECT TELECOM",""
"262376","src_asn_isp_","NOVANET TELECOMUNICAÇAO",""
"262379","src_asn_isp_","HZ TELECOMUNICAÇÕES E INFORMATICA LTDA",""
"262380","src_asn_isp_","Rontel",""
"262385","src_asn_isp_","VSAT TELECOMUNICAÇÕES",""
"262391","src_asn_isp_","ACESSOLINE TELECOMUNICACOES LTDA",""
"262394","src_asn_isp_","Internet 5.8 Telecom",""
"262399","src_asn_isp_","GLP Telecomunicações",""
"262403","src_asn_isp_","NetWay Telecom",""
"262406","src_asn_isp_","MELFINET - National Telecom SCM Ltda",""
"262407","src_asn_isp_","RAPIDANET TELECOM LTDA",""
"262408","src_asn_isp_","CEPAIN - C2 TELECOM",""
"262411","src_asn_isp_","Force Telecom",""
"262417","src_asn_isp_","UltraTelecom",""
"262426","src_asn_isp_","BRAVA TELECOMUNICACOES RONDONOPOLIS",""
"262433","src_asn_isp_","QI Equipamentos para Informática",""
"262434","src_asn_isp_","WIIP TELECOM SERVIÇOS DE INTERNET",""
"262438","src_asn_isp_","VELOMAX TELECOM S/A",""
"262439","src_asn_isp_","ALCANS SERVICOS EM TELECOMUNICACOES LTDA",""
"262447","src_asn_isp_","IMG BRASIL TELECOMUNICA??ES LTDA",""
"262450","src_asn_isp_","NORTENET TELECOMUNICACOES DO BRASIL LTDA - EPP",""
"262458","src_asn_isp_","TSTelecom",""
"262459","src_asn_isp_","Osirnet Info Telecom",""
"262463","src_asn_isp_","TELECOM CORDEIROPOLIS",""
"262468","src_asn_isp_","ATEL TELECOM",""
"262470","src_asn_isp_","Pontenet Teleinformática",""
"262473","src_asn_isp_","Samissa Telecom",""
"262474","src_asn_isp_","ALTERNA TELECOMUNICACOES E CONECTIVIDADE",""
"262476","src_asn_isp_","BRCENTRAL TELECOM",""
"262481","src_asn_isp_","NEOREDE TELECOMUNICAO LTDA",""
"262482","src_asn_isp_","Homenet Telecom",""
"262485","src_asn_isp_","S.C. RIO TELECOMUNICACOES E INFORMATICA LTDA",""
"262492","src_asn_isp_","Interconect Teleinformatica",""
"262494","src_asn_isp_","VIRTEX TELECOM",""
"262496","src_asn_isp_","Clonix Telecom",""
"262497","src_asn_isp_","JNNET TELECOMUNICACOES EIRELI - EPP",""
"262498","src_asn_isp_","Sudoeste Telecom",""
"262499","src_asn_isp_","TMC Tecnologia em Telecomunicações",""
"262502","src_asn_isp_","FLYLINK TELECOM",""
"262503","src_asn_isp_","WIKI TELECOMUNICAÇÕES",""
"262504","src_asn_isp_","Nova Rede de Telecomunicações Ltda",""
"262505","src_asn_isp_","N4 Telecomunicacoes LTDA ME",""
"262506","src_asn_isp_","ASERNET TELECOM",""
"262507","src_asn_isp_","Global Osi Brasil Telecomunicações e Conectividade",""
"262509","src_asn_isp_","CONEXAO - TELECOM. E INTERNET LTDA",""
"262514","src_asn_isp_","Blink Telecom AS262514",""
"262517","src_asn_isp_","NIQTURBO PIMENTEL E MOREIRA",""
"262521","src_asn_isp_","pgf telecomunicacoes",""
"262523","src_asn_isp_","HELP DESK NET TELECOMUNICACOES",""
"262526","src_asn_isp_","Titania Telecom",""
"262527","src_asn_isp_","MTCASEMOD COMERCIO DE PROD. DE INFOR. E SERV.",""
"262531","src_asn_isp_","Connection Multimidia Telecomunicacoes LTDA",""
"262535","src_asn_isp_","Flash Net Brasil Telecom",""
"262546","src_asn_isp_","NetCintra Telecomunicações",""
"262551","src_asn_isp_","Farol Telecom",""
"262557","src_asn_isp_","VIA SUL TELECOMUNICAÇOES",""
"262562","src_asn_isp_","Max WIFI Telecom Ltda.",""
"262567","src_asn_isp_","TELECOM FOZ",""
"262568","src_asn_isp_","NETVIA TELECOM PROVEDOR DE INTERNET LTDA",""
"262576","src_asn_isp_","INFORMATICA JUVENILIA COMERCIO E SERVIÇOS",""
"262585","src_asn_isp_","Virtual Housing Telecom",""
"262588","src_asn_isp_","EXPLORERNET INFOLINK TECNOLOGIA E TELECOMUNICACOES",""
"262590","src_asn_isp_","NETONLINE",""
"262595","src_asn_isp_","OnNet Telecomunicacoes",""
"262600","src_asn_isp_","ASE TELECOMUNICAÇÕES LTDA ME",""
"262604","src_asn_isp_","Click.com telecomunicações",""
"262605","src_asn_isp_","LVT Telecom",""
"262606","src_asn_isp_","MICROTELL (MELL)",""
"262616","src_asn_isp_","ASN262616",""
"262617","src_asn_isp_","UWBR VOX Telecomunicações",""
"262620","src_asn_isp_","Pox Network Telecomunicacoes",""
"262632","src_asn_isp_","Graja Fibra Telecomunicações Ltda",""
"262640","src_asn_isp_","PLUGBR TELECOMUNICACOES LTDA",""
"262642","src_asn_isp_","NETCELL TELECOM",""
"262645","src_asn_isp_","BrasilNET Telecomunicações do Paraná",""
"262648","src_asn_isp_","BRAVA TELECOMUNICACOES PONTES E LACERDA",""
"262659","src_asn_isp_","ULTRAWAVE TELECOM EIRELI",""
"262661","src_asn_isp_","Linknet",""
"262663","src_asn_isp_","METROFLEX",""
"262669","src_asn_isp_","Konnet Telecom",""
"262674","src_asn_isp_","Conquest Telecomunicações",""
"262676","src_asn_isp_","Intervip Telecom",""
"262686","src_asn_isp_","Netwalk Telecomunicações em Inf.",""
"262687","src_asn_isp_","ASN262687",""
"262689","src_asn_isp_","ATENTO TELECOM",""
"262690","src_asn_isp_","Netwave Telecomunicações Ltda.",""
"262693","src_asn_isp_","WCOM COM E SERV TELECOM LTDA",""
"262695","src_asn_isp_","Tecwave Telecom Ltda",""
"262706","src_asn_isp_","Ultranet Telecomunicações",""
"262713","src_asn_isp_","LIDERI TELECOM",""
"262720","src_asn_isp_","Melo Telecomunicações",""
"262722","src_asn_isp_","Televigo Telecom EIRELI",""
"262729","src_asn_isp_","Telemidia Sistemas de Telecomunicação",""
"262737","src_asn_isp_","GATEWAY TELECOM",""
"262739","src_asn_isp_","NDC Telecomunicaes Ltda.",""
"262740","src_asn_isp_","VELOO NET LTDA",""
"262744","src_asn_isp_","ICEnet Telecomunicações (Totalvia Internet)",""
"262749","src_asn_isp_","Telecom Leopoldina Ltda",""
"262751","src_asn_isp_","TERRA FIBER TELECOM LTDA-ME",""
"262753","src_asn_isp_","VOCE TELECOM",""
"262754","src_asn_isp_","FLIX TELECOM",""
"262755","src_asn_isp_","AONET TELECOM",""
"262756","src_asn_isp_","Portal Medianeira",""
"262760","src_asn_isp_","76 TELECOMUNICAÇÃO",""
"262761","src_asn_isp_","Sinal BR Telecom",""
"262762","src_asn_isp_","Teleperformance CRM S.A",""
"262769","src_asn_isp_","AVANZA TELECOM LTDA",""
"262773","src_asn_isp_","PROXXIMA TELECOMUNICAÇÕES",""
"262777","src_asn_isp_","Neolink Telecom",""
"262791","src_asn_isp_","EMI NET TELECOMUNICACOES LTDA",""
"262805","src_asn_isp_","Rede Minas Telecom",""
"262807","src_asn_isp_","Redfox Telecomunicações",""
"262808","src_asn_isp_","Brasilnet Telecomunicações",""
"262809","src_asn_isp_","Talklink Telecom",""
"262820","src_asn_isp_","Ola Telecomunicações Ltda",""
"262828","src_asn_isp_","Acesse Facil Telecomunicações LTDA",""
"262834","src_asn_isp_","Rede Conesul Telecomunicações LTDA",""
"262837","src_asn_isp_","Raptor Servicos de Telecomunicacoes LTDA",""
"262839","src_asn_isp_","Yawl Telecom",""
"262842","src_asn_isp_","I S NET TELECOMICAÇÕES LTDA",""
"262851","src_asn_isp_","Plim Telecom",""
"262861","src_asn_isp_","VIAFIBRA TELECOMUNICACOES LTDA",""
"262868","src_asn_isp_","ITNET",""
"262869","src_asn_isp_","G1Telecom Provedor de Internet",""
"262873","src_asn_isp_","VETT - VIA EXPRESS TECNOLOGIA E TELECOMUNICACOES",""
"262875","src_asn_isp_","IP AMERICA TELECOM",""
"262888","src_asn_isp_","Lprint Telecomunicação e Engenharia",""
"262893","src_asn_isp_","P4 TELECOM LTDA",""
"262895","src_asn_isp_","Norte Line Telecomunicacoes",""
"262896","src_asn_isp_","SpeedWeb Net Telecomunicacoes",""
"262898","src_asn_isp_","jm telecomunicação e man.",""
"262899","src_asn_isp_","RT NICOLAU TELECOMUNICAÇÃO - ME",""
"262903","src_asn_isp_","Tubaron Telecom",""
"262905","src_asn_isp_","Skaynet telecom",""
"262909","src_asn_isp_","JK TELECOMUNICACOES",""
"262911","src_asn_isp_","BAU E DORL LTDA",""
"262937","src_asn_isp_","StarByte Telecom",""
"262945","src_asn_isp_","Golden Line Telecom",""
"262947","src_asn_isp_","MEGALYNK SERVIÇOS DE TELECOMUNICAÇÕES LTDA",""
"262949","src_asn_isp_","Icone Telecom",""
"262972","src_asn_isp_","INFO SETE TELECOMUNICACOES LTDA",""
"262973","src_asn_isp_","Max Telecomunicacoes Ltda",""
"262977","src_asn_isp_","ADSNET TELECOM LTDA ME",""
"262979","src_asn_isp_","LINE-TELECOM",""
"262988","src_asn_isp_","Pombonet Telecomunicações",""
"262989","src_asn_isp_","Click Net Brasil Telecom",""
"262993","src_asn_isp_","CNX TELECOMUNICACOES LTDA",""
"262995","src_asn_isp_","NETDIGITAL TELECOMUNICACOES",""
"262996","src_asn_isp_","MINAS TELECOMUNICACOES E INFORMATICA",""
"262999","src_asn_isp_","IVI TECNOLOGIA E COMUNICAO LTDA",""
"263003","src_asn_isp_","VIPNET TELECOMUNICAO E INFORMATICA",""
"263006","src_asn_isp_","Interone Telecom Ltda",""
"263008","src_asn_isp_","UNI TELECOMUNICACOES",""
"263009","src_asn_isp_","FORTE TELECOM LTDA.",""
"263011","src_asn_isp_","6P Telecom Ltda",""
"263015","src_asn_isp_","G7NET AS263015",""
"263016","src_asn_isp_","NDX Telecomunicacoes Ltda",""
"263018","src_asn_isp_","Alvo Telecom",""
"263019","src_asn_isp_","QUICKNET TELECOM LTDA EPP",""
"263027","src_asn_isp_","RAMNET TELECOM",""
"263033","src_asn_isp_","LINKLI TELECOMUNICAÇÕES LTDA",""
"263035","src_asn_isp_","PORTAL QUEOPS TELECOMUNICAÇÕES E SERVIÇOS",""
"263040","src_asn_isp_","HYPER TELECOM",""
"263042","src_asn_isp_","DELTATELE",""
"263043","src_asn_isp_","WIFF Telecom Eireli",""
"263049","src_asn_isp_","NIPPONTEC TELECOMUNICACOES",""
"263053","src_asn_isp_","Paulinianet Telecom",""
"263055","src_asn_isp_","Pinhais Net Telecom",""
"263073","src_asn_isp_","DTEL",""
"263080","src_asn_isp_","GTi Telecomunicacoes S/A",""
"263081","src_asn_isp_","RMS Connect Telecomunicações",""
"263086","src_asn_isp_","PBNET Telecom",""
"263089","src_asn_isp_","Luxtel",""
"263096","src_asn_isp_","Inorpel Telecom",""
"263098","src_asn_isp_","Eyes Nwhere Sistemas Inteligentes de Imagem",""
"263099","src_asn_isp_","STIW Sistema de Telecom. Inf e Wireless",""
"263106","src_asn_isp_","VERDENET TELECOMUNICAÇÕES",""
"263108","src_asn_isp_","OPANET TELECOMUNICACOES LTDA - ME",""
"263110","src_asn_isp_","Exon Technology / Pignet",""
"263111","src_asn_isp_","GTVR TELECOMUNICACOES",""
"263116","src_asn_isp_","ASN263116",""
"263119","src_asn_isp_","BKup Ti e Telecom",""
"263121","src_asn_isp_","Atende Telecom LTDA",""
"263124","src_asn_isp_","ZAP TELECOMUNICAÇÕES",""
"263126","src_asn_isp_","XMAX TELECOM",""
"263135","src_asn_isp_","NOVA PORTONET TELECOMUNICAES LTDA ME",""
"263139","src_asn_isp_","Dataware Telecomunicações",""
"263142","src_asn_isp_","Route Way Telecomunicações e Serviços",""
"263144","src_asn_isp_","R2 TECNOLOGIA E TELECOMUNICACOES LTDA - ME",""
"263146","src_asn_isp_","F A VIEIRA DE SOUZA SERVICOS",""
"263151","src_asn_isp_","CONECT TELECOM",""
"263152","src_asn_isp_","Migo Telecom",""
"263155","src_asn_isp_","O L I Telecomunicações",""
"263159","src_asn_isp_","BRASTURBO TELECOMUNICAÇÕES",""
"263162","src_asn_isp_","Sustenta Telecom",""
"263165","src_asn_isp_","Marvitel Telecomunicações Ltda - ME",""
"263181","src_asn_isp_","Cooperativa Telefonica Grand Bourg",""
"263196","src_asn_isp_","Infosport",""
"263210","src_asn_isp_","HV TELEVISION",""
"263216","src_asn_isp_","TELEIMAGEN SATELITAL",""
"263218","src_asn_isp_","INTERNET TELECOMUNICATION COMPANY DE GUATEMALA",""
"263223","src_asn_isp_","SATELITES Y TELECOMUNICACIONES C.A",""
"263224","src_asn_isp_","EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA",""
"263236","src_asn_isp_","Itelsa",""
"263243","src_asn_isp_","BRIDGE TELECOM",""
"263250","src_asn_isp_","Barbosa & Costa",""
"263262","src_asn_isp_","TOPPNET Telecom",""
"263270","src_asn_isp_","CONECTA FIBRA TELECOM",""
"263276","src_asn_isp_","BBG Telecom",""
"263280","src_asn_isp_","I4 Telecom LTDA -ME",""
"263281","src_asn_isp_","CBR TELECOM",""
"263284","src_asn_isp_","MAXXIMO INFORMATICA E TELECOMUNICACAO LTDA",""
"263285","src_asn_isp_","Tiago Silva Provedores ME",""
"263291","src_asn_isp_","SAVNET TELECOMUNICAÇÕES LTDA",""
"263292","src_asn_isp_","L E M TELECOMUNICAÇÕES",""
"263294","src_asn_isp_","NOVELTY TELECOM LTDA",""
"263297","src_asn_isp_","RENOVARE TELECOM",""
"263302","src_asn_isp_","TORPEDOLINK TELECOM",""
"263305","src_asn_isp_","NET.COM TELECOMUNICACOES EIRELI",""
"263309","src_asn_isp_","LaraNet Telecomunicações e Serviços",""
"263320","src_asn_isp_","Sansara Telecom",""
"263324","src_asn_isp_","Net&Com Serviços de Informática e Telecomunicações Ltda",""
"263327","src_asn_isp_","Online",""
"263329","src_asn_isp_","FIBERCOM Telecomunicações",""
"263331","src_asn_isp_","Netvox Telecomunicacoes LTDA",""
"263332","src_asn_isp_","Netfi Servidos de Telecomunicacoes",""
"263335","src_asn_isp_","Alternativa Telecom",""
"263338","src_asn_isp_","VEXNET TELECOM INFORMÁTICA LTDA",""
"263343","src_asn_isp_","PC2 TELECOM",""
"263344","src_asn_isp_","wr net informática e telecomunicações ltda",""
"263345","src_asn_isp_","Power Tech",""
"263346","src_asn_isp_","Fonte Informática",""
"263357","src_asn_isp_","Hot Wave Comercio e Servico de Telecomunicacoes Lt",""
"263362","src_asn_isp_","SPEEDNET TELECOM",""
"263382","src_asn_isp_","S F INFOREDE",""
"263385","src_asn_isp_","CSNET TELECOM LTDA",""
"263390","src_asn_isp_","FNT TELECOMUNICACOES E ACESSO A REDES DE INTERNET LTDA",""
"263396","src_asn_isp_","BK Telecomunicações",""
"263398","src_asn_isp_","FAMATEL TELECOMUNICACOES LTDA - ME",""
"263411","src_asn_isp_","ONIX TELECOM",""
"263415","src_asn_isp_","EGR NET TELECOMUNICACOES LTDA",""
"263418","src_asn_isp_","Neb Telecom",""
"263422","src_asn_isp_","AXXESS TELECOMUNICAÇÕES",""
"263424","src_asn_isp_","Fonelight Telecomunicações",""
"263432","src_asn_isp_","CORPORATIVA TELECOMUNICACOES",""
"263433","src_asn_isp_","Click Telecomunicações e Informatica",""
"263436","src_asn_isp_","POLLYNET TELECOM EIRELI",""
"263442","src_asn_isp_","NovaNET Provedoria e Telecomunicações",""
"263445","src_asn_isp_","SEM LIMITE COMUNICAÇÕES",""
"263450","src_asn_isp_","NBN TELECOM",""
"263453","src_asn_isp_","INOVANET TELECOM",""
"263455","src_asn_isp_","LEV Telecom",""
"263456","src_asn_isp_","MKNETWORK TELECOM",""
"263462","src_asn_isp_","SPEED PLANET TELECOMUNICAÇÕES LTDA - ME",""
"263466","src_asn_isp_","M.P. TELECOM",""
"263467","src_asn_isp_","INSPIRE TELECOM - EIRELI",""
"263468","src_asn_isp_","Rapnet Telecom",""
"263469","src_asn_isp_","J P de Souza Telecomunicações",""
"263473","src_asn_isp_","Networld Telecom",""
"263478","src_asn_isp_","DUFIBRANET TELECOM",""
"263480","src_asn_isp_","TELNET - SERVIÇOS EM TELECOMUNICAÇÕES",""
"263483","src_asn_isp_","DIRECT LAN - SOROCABA",""
"263495","src_asn_isp_","INFOSERVIC INFORMATICA TELECOMUNICAÇÃO",""
"263499","src_asn_isp_","Telecom Internet",""
"263500","src_asn_isp_","BIGLINE TECNOLOGIA",""
"263501","src_asn_isp_","INFORTECLINE TELECOM",""
"263506","src_asn_isp_","Gb Online Telecomunicações ltda.",""
"263508","src_asn_isp_","SIMNET TELECOM",""
"263509","src_asn_isp_","Turbovip Telecom Ltda",""
"263512","src_asn_isp_","CTBA TELECOM",""
"263516","src_asn_isp_","Plis Inteligência em Tecnologia Ltda.",""
"263517","src_asn_isp_","Acesso Telecomunicacoes",""
"263519","src_asn_isp_","Minas Nova Telecom LTDA",""
"263520","src_asn_isp_","VOA TELECOMUNICACOES LTDA",""
"263522","src_asn_isp_","LGNET",""
"263532","src_asn_isp_","VIAR TELECOMUNICAÇÕES LTDA",""
"263544","src_asn_isp_","Várzea Net Telecomunicações",""
"263545","src_asn_isp_","ASN263545",""
"263546","src_asn_isp_","TURBONETT TELECOMUNICACOES",""
"263555","src_asn_isp_","Infinity Brasil telecom LTDA ME",""
"263558","src_asn_isp_","Jet Telecom",""
"263562","src_asn_isp_","Speet Serviços de Telecomunicações Ltda - ME",""
"263566","src_asn_isp_","RONDON TELECOM",""
"263569","src_asn_isp_","Direct WiFi Telecom",""
"263573","src_asn_isp_","HYPER NET TELECOMUNICACOES",""
"263578","src_asn_isp_","FacNet Telecom",""
"263579","src_asn_isp_","iSUPER Telecom",""
"263580","src_asn_isp_","Everest Soluções em Telecomunicações Ltda",""
"263583","src_asn_isp_","ATRANET TELECOMUNICACOES",""
"263589","src_asn_isp_","MGP TELECOM",""
"263591","src_asn_isp_","STONE TELECOMUNICACOES - EIRELI",""
